model,outer_fold,subject_id,pm,target_id,adaptation_eligible,adaptation_applied,run_id,specification_hash,probability_source,classification_policy,candidate_classification_threshold,frozen_median_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_roc_auc,personalized_roc_auc,delta_roc_auc,zero_shot_pr_auc,personalized_pr_auc,delta_pr_auc,zero_shot_brier,personalized_brier,brier_improvement,zero_shot_log_loss,personalized_log_loss,log_loss_improvement,frozen_median_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy_vs_frozen_median,frozen_median_macro_f1,personalized_macro_f1,delta_macro_f1_vs_frozen_median
xgboost,5,8191f1d9,excitement,target_excitement,True,True,xgboost__fold_05__excitement__8191f1d9__weighted_aug__c25798cc91dc,c25798cc91dcf265280a0833c58146726a0d370cf60387c11280eef31de13ca2,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.9996993541717528,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.9432620431893688,0.9401889534883721,-0.003073089700996734,0.9466197588179738,0.9499919942160929,0.00337223539811915,0.21389608991845316,0.21294406327790272,0.0009520266405504407,1.1738354913960296,1.0270741379977915,0.14676135339823815,0.8511835548172757,0.7470722591362127,-0.10411129568106303,0.8491691654172913,0.7363363363363364,-0.11283282908095482
lightgbm,5,8191f1d9,excitement,target_excitement,True,True,lightgbm__fold_05__excitement__8191f1d9__weighted_aug__e53f8a999aea,e53f8a999aea2066382e2c6b384c57ca4fdc56fba870115496bf18e32184d22c,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.9931080910285404,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.9572882059800665,0.9549210963455149,-0.0023671096345515563,0.966572466847618,0.9649833691060526,-0.0015890977415653484,0.19598418290986375,0.19634251028040364,-0.00035832737053989594,0.7290154241022533,0.6822985924627114,0.04671683163954188,0.8922965116279069,0.7377699335548173,-0.15452657807308956,0.8902454268927873,0.7253530874040117,-0.16489233948877557
xgboost,5,81e150c1,excitement,target_excitement,True,True,xgboost__fold_05__excitement__81e150c1__weighted_aug__234a015c2a06,234a015c2a06a704af00853bcaec11e582f63821a491d489dcce53f38d49580e,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4932234454026911,54,140,194,486d27becd25f2e329044a131c7a21faa55a44238d61f9f0333455689ef478e0,0.867989417989418,0.8884920634920636,0.020502645502645578,0.9517126650684653,0.9579997738374553,0.0062871087689899685,0.19567387872442032,0.18269058459319984,0.012983294131220485,1.2041729842785498,1.028360417118577,0.17581256715997284,0.8123015873015873,0.8137566137566137,0.0014550264550263758,0.7589783594810898,0.7671204801639584,0.00814212068286857
lightgbm,5,81e150c1,excitement,target_excitement,True,True,lightgbm__fold_05__excitement__81e150c1__weighted_aug__95cd1551912b,95cd1551912b4b7ff1eadbd72908807d5528f17ab01f3d05f690449c9f7443ef,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5118319998890124,54,140,194,486d27becd25f2e329044a131c7a21faa55a44238d61f9f0333455689ef478e0,0.8798941798941798,0.8847883597883598,0.004894179894179951,0.9560235637239203,0.9563556763471439,0.0003321126232236349,0.1778556785314774,0.18486798546756644,-0.0070123069360890355,0.7086273837681095,0.7110624898140303,-0.0024351060459207874,0.7937830687830688,0.7980158730158731,0.004232804232804255,0.746124989094716,0.7397459683173969,-0.006379020777319111
xgboost,5,c1a150b1,excitement,target_excitement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5010953505989164,0.5010953505989164,243,52,295,cfb0ebc92f8392eee5499bf4bd05d2a866e7e08e31be4e5ea35bf796bc6e0ba6,0.9586894586894587,0.9586894586894587,0.0,0.9200285728711421,0.9200285728711421,0.0,0.04282831463289672,0.04282831463289672,0.0,0.16102692710488622,0.16102692710488622,0.0,0.9086736308958532,0.9086736308958532,0.0,0.9117840553417994,0.9117840553417994,0.0
lightgbm,5,c1a150b1,excitement,target_excitement,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5162194222650339,0.5162194222650339,243,52,295,cfb0ebc92f8392eee5499bf4bd05d2a866e7e08e31be4e5ea35bf796bc6e0ba6,0.9507755618866729,0.9507755618866729,0.0,0.8839061049724047,0.8839061049724047,0.0,0.0556390948218373,0.0556390948218373,0.0,0.20027605011944366,0.20027605011944366,0.0,0.8894428616650839,0.8894428616650839,0.0,0.8984591710704812,0.8984591710704812,0.0
xgboost,5,f121f1e0,excitement,target_excitement,True,True,xgboost__fold_05__excitement__f121f1e0__weighted_aug__601d7a311714,601d7a31171470e1b257cfd13f1884176f679ea067a51bb3b8346eae9782a5ad,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.1873614806518162,83,269,352,e99be0e3cbddc25502dd01e5b9058ea83db4c0ed515207bbf0bf5c023c01577f,0.9717382541317687,0.9892506830295158,0.017512428897747068,0.9919499396997469,0.9968495053319911,0.004899565632244252,0.34147259753093256,0.22499455092539566,0.1164780466055369,1.639719730663188,0.9532765407974453,0.6864431898657428,0.7955390334572491,0.8197026022304832,0.024163568773234112,0.6722199647839632,0.7056120293491288,0.033392064565165636
lightgbm,5,f121f1e0,excitement,target_excitement,True,True,lightgbm__fold_05__excitement__f121f1e0__weighted_aug__a2c47fc51fa1,a2c47fc51fa18310e00ad1b745b300367b24ffbbe4c2f87e43e38b3657223c76,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.2059011410205411,83,269,352,e99be0e3cbddc25502dd01e5b9058ea83db4c0ed515207bbf0bf5c023c01577f,0.9825771487436735,0.9906391364715367,0.008061987727863151,0.9946886328125562,0.9971863416953728,0.0024977088828166405,0.3476823120891745,0.19358554022186156,0.15409677186731294,1.2894296956405358,0.632766010677648,0.6566636849628877,0.7881040892193308,0.828996282527881,0.040892193308550207,0.6619946091644204,0.7185664129036744,0.05657180373925397
xgboost,5,0001508a,focus,target_focus,True,True,xgboost__fold_05__focus__0001508a__weighted_aug__861d11854cf1,861d11854cf171e9e67638ac30e05e6e45314695af029b6cf5ade76a1de5b73f,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.3312538554891944,28,32,60,a6da05ff73ab07be2c1c59108a7c70f81ec913ebe49946db8d35516772651370,0.828125,0.8883928571428572,0.060267857142857206,0.8617732125682942,0.8854070740653064,0.023633861497012187,0.22511220819903585,0.2285854206586307,-0.0034732124595948377,0.7655649478255407,0.7556895976212841,0.009875350204256672,0.7388392857142857,0.6964285714285714,-0.0424107142857143,0.7330367074527253,0.6760443307757886,-0.056992376676936685
lightgbm,5,0001508a,focus,target_focus,True,True,lightgbm__fold_05__focus__0001508a__weighted_aug__841045b92e90,841045b92e90d1a3b8748f86f9076e901297114e56de0a1ca905b7e5e27880bc,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.3386180350870343,28,32,60,a6da05ff73ab07be2c1c59108a7c70f81ec913ebe49946db8d35516772651370,0.8493303571428571,0.8694196428571428,0.0200892857142857,0.8816541189703622,0.8969483781979696,0.01529425922760741,0.1907238877023554,0.17238190071572743,0.01834198698662798,0.574594946270959,0.5235783378258532,0.051016608445105804,0.7388392857142857,0.7924107142857143,0.0535714285714286,0.7330367074527253,0.7818181818181819,0.048781474365456545
xgboost,5,0110f12e,focus,target_focus,True,True,xgboost__fold_05__focus__0110f12e__weighted_aug__ec09af83f30e,ec09af83f30ed048b2716079b44db3d42544c95354f07ac891ec5e69796f0a93,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5232160836458206,188,125,313,d730937c1aa6916184c21b9f44ba81aa0a827946bc0caa11865e86704f20d75f,0.7803829787234041,0.7699574468085107,-0.010425531914893371,0.7790010836089564,0.7534293551600064,-0.02557172844894995,0.20020954397229673,0.2127475500328117,-0.012538006060514972,0.6794153621474762,0.7088090453308481,-0.029393683183371877,0.7229361702127659,0.7070212765957447,-0.015914893617021253,0.7246373701828169,0.7039722572509457,-0.020665112931871232
lightgbm,5,0110f12e,focus,target_focus,True,True,lightgbm__fold_05__focus__0110f12e__weighted_aug__f06451f70cde,f06451f70cde73ab87660cfb27fb209945739f4e13fe9c4dfc6b103d15a6bff3,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5355455577196107,188,125,313,d730937c1aa6916184c21b9f44ba81aa0a827946bc0caa11865e86704f20d75f,0.7912765957446808,0.7769787234042553,-0.014297872340425455,0.7700977314723232,0.7763206554909716,0.006222924018648435,0.1730848865145259,0.1794308992985267,-0.006346012784000821,0.5426831193770695,0.5518894980162248,-0.0092063786391553,0.7535106382978723,0.7282340425531915,-0.025276595744680885,0.7594422485726833,0.7317909168808912,-0.027651331691792125
xgboost,5,0182e16c,focus,target_focus,True,True,xgboost__fold_05__focus__0182e16c__weighted_aug__6745f9340b69,6745f9340b6950e7eca30b8396aae7b14feb686d7c0838e85fbe90bfca3f8c90,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.9998884201049804,191,53,244,0868f0ee774bff248aa97501d3bbe13a6f8ef3a0059cc4315117e7297a3dd0de,0.9012644472982319,0.7449372715598143,-0.1563271757384176,0.7482183599556231,0.44719817000171247,-0.30102018995391067,0.6612338235264505,0.4191759816788445,0.24205784184760604,3.9734154992016757,1.8321949030916629,2.1412205961100126,0.7736342981329645,0.6654153906944582,-0.10821890743850626,0.7755066517468606,0.5033921302578019,-0.2721145214890587
lightgbm,5,0182e16c,focus,target_focus,True,True,lightgbm__fold_05__focus__0182e16c__weighted_aug__1facaf1ca180,1facaf1ca180cb345fb02ce358ff552745cf42f0cf6c3ae603d8e0033161bff9,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.9937703476184254,191,53,244,0868f0ee774bff248aa97501d3bbe13a6f8ef3a0059cc4315117e7297a3dd0de,0.861305936975205,0.8363133458460931,-0.024992591129111896,0.5925743183278075,0.6272642608986903,0.03468994257088276,0.5785085170047967,0.36315761046695644,0.21535090653784023,2.2138012710222728,1.1254390506705565,1.0883622203517163,0.7091771214066976,0.6748493529586091,-0.03432776844808849,0.7149243116935894,0.5079227888216653,-0.20700152287192408
xgboost,5,2182c1cd,focus,target_focus,True,True,xgboost__fold_05__focus__2182c1cd__weighted_aug__1903b35c7b42,1903b35c7b42e25d624f6d38ec672f7926897c28c00f0fdb22401d4decf5babc,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7269039750099182,62,106,168,15821744601d5d1651deacef09b9db92b565ce4708bd97130a149f967ea9e18d,0.7052647595861231,0.7373706634205722,0.03210590383444911,0.8233507776327529,0.8438953427350258,0.02054456510227287,0.2654351742029398,0.26400627487731443,0.001428899325625399,0.8679991187764147,0.8398690623753472,0.02813005640106747,0.6433353621424224,0.6299452221545953,-0.013390139987827121,0.6326530612244898,0.625668449197861,-0.006984612026628811
lightgbm,5,2182c1cd,focus,target_focus,True,True,lightgbm__fold_05__focus__2182c1cd__weighted_aug__4266e370a711,4266e370a71183821d6575d481e44c2fdc4610369d4ebbbcf390e3634e94bdd4,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7349182894033812,62,106,168,15821744601d5d1651deacef09b9db92b565ce4708bd97130a149f967ea9e18d,0.7162203286670724,0.7430006086427268,0.026780279975654353,0.8215546349504192,0.836433649212919,0.014879014262499712,0.2234684403106134,0.21199673433353006,0.01147170597708333,0.6572109915644159,0.6233207750827321,0.03389021648168378,0.6559646987218503,0.6629640900791236,0.0069993913572733435,0.6239206907579149,0.6624075829383886,0.03848689218047374
xgboost,5,219060fa,focus,target_focus,True,True,xgboost__fold_05__focus__219060fa__weighted_aug__3b896182a697,3b896182a697986b115176cb2559e299c20ec9e294f3b09ff223a50738d0118e,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7361059188842773,85,107,192,7466c595a53f1a1e6ce15e6b5b70256b7c4cd18ca3842ba31a071eed7d9553b6,0.8207806487080814,0.8456294667399671,0.024848818031885656,0.8616430082184037,0.875822838805654,0.014179830587250364,0.1906257412480359,0.18216449910043955,0.00846124214759636,0.6241245486655304,0.6099387161117327,0.014185832553797684,0.7212204507971413,0.7693238042880703,0.04810335349092909,0.7134717134717135,0.7603906673901248,0.04691895391841139
lightgbm,5,219060fa,focus,target_focus,True,True,lightgbm__fold_05__focus__219060fa__weighted_aug__dd20e778031f,dd20e778031fe9b16d0ec8ba701830916b7d586df731414882558321f75cbf35,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6722522795921397,85,107,192,7466c595a53f1a1e6ce15e6b5b70256b7c4cd18ca3842ba31a071eed7d9553b6,0.8348543155579989,0.834084661902144,-0.0007696536558549072,0.881955475570104,0.8479091694921066,-0.03404630607799741,0.169608895383061,0.17311266337804013,-0.003503767994979118,0.5059903683445044,0.5234554114424353,-0.017465043097930955,0.7317757009345794,0.7421660252886201,0.010390324354040636,0.7238909238909239,0.738562091503268,0.014671167612344105
xgboost,5,71e10186,focus,target_focus,True,True,xgboost__fold_05__focus__71e10186__weighted_aug__bc29f14e7217,bc29f14e721754e427d6d5d6f3507f782a353eb52ae24f69817992e0900497d8,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5059707416221499,166,253,419,250c92c8db6820c8f6670807a13255a61c0be6be0e739308a69ac0b5a7c98a00,0.9841659126625077,0.9779037097004619,-0.006262202962045826,0.9883837100321258,0.9834620798328505,-0.004921630199275273,0.06309998557862107,0.06134080059536717,0.001759184983253892,0.20312568430446715,0.21007410502343177,-0.006948420718964621,0.8857326539359017,0.9027691794847374,0.017036525548835724,0.8967573427951903,0.9127297231070817,0.01597238031189141
lightgbm,5,71e10186,focus,target_focus,True,True,lightgbm__fold_05__focus__71e10186__weighted_aug__de3d77f4a956,de3d77f4a9564aa176d4d81aad0ab8b20a139505b7a282b81abaf7f7f654b273,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5259791918085607,166,253,419,250c92c8db6820c8f6670807a13255a61c0be6be0e739308a69ac0b5a7c98a00,0.9716176960807656,0.9668317538930425,-0.004785942187723102,0.9806247619330937,0.9769256910503488,-0.0036990708827449037,0.07578001358802434,0.07842337135339358,-0.002643357765369239,0.25666340283044625,0.26311840623619726,-0.006455003405751003,0.8887447021286727,0.8746249821420067,-0.014119719986666057,0.8994802079168334,0.8878682076463962,-0.011612000270437184
xgboost,5,8191f1d9,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.3968671001493931,0.3968671001493931,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.847585875570502,0.847585875570502,0.0,0.8143375904930551,0.8143375904930551,0.0,0.19057397351791647,0.19057397351791647,0.0,0.6470003788097514,0.6470003788097514,0.0,0.7597886139803027,0.7597886139803027,0.0,0.7468852148372732,0.7468852148372732,0.0
lightgbm,5,8191f1d9,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.6523476240265496,0.6523476240265496,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.8591400432380494,0.8591400432380494,0.0,0.8287832140720225,0.8287832140720225,0.0,0.16259852407364106,0.16259852407364106,0.0,0.4907760955555717,0.4907760955555717,0.0,0.7705741052125872,0.7705741052125872,0.0,0.771765898884543,0.771765898884543,0.0
xgboost,5,81e150c1,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.3656310755759477,0.3656310755759477,150,93,243,246c9df90190fe18efdab5b0639bbb8d402a17a4dd9d5b1a99de752d90536892,0.7730465949820788,0.7730465949820788,0.0,0.720042559590179,0.720042559590179,0.0,0.20772960350289127,0.20772960350289127,0.0,0.6544099050692954,0.6544099050692954,0.0,0.6710752688172044,0.6710752688172044,0.0,0.670355561902042,0.670355561902042,0.0
lightgbm,5,81e150c1,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.4422556197292636,0.4422556197292636,150,93,243,246c9df90190fe18efdab5b0639bbb8d402a17a4dd9d5b1a99de752d90536892,0.7997849462365592,0.7997849462365592,0.0,0.7544830624055894,0.7544830624055894,0.0,0.1733864855696599,0.1733864855696599,0.0,0.51781090392265,0.51781090392265,0.0,0.718494623655914,0.718494623655914,0.0,0.7214164831765326,0.7214164831765326,0.0
xgboost,5,c1a150b1,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5,0.5,152,75,227,5cbec50d535cb94c27728356bdb18d30a62222e010ee106ff5032b68d7bdcf8f,0.7692982456140351,0.7692982456140351,0.0,0.6043928495789552,0.6043928495789552,0.0,0.2094332667603777,0.2094332667603777,0.0,0.7207086750541425,0.7207086750541425,0.0,0.6544736842105263,0.6544736842105263,0.0,0.6602500633217436,0.6602500633217436,0.0
lightgbm,5,c1a150b1,focus,target_focus,False,False,,,frozen_zero_shot_probability,frozen_1800s_median_midpoint_policy,0.5,0.5,152,75,227,5cbec50d535cb94c27728356bdb18d30a62222e010ee106ff5032b68d7bdcf8f,0.7766666666666667,0.7766666666666667,0.0,0.5851942899250526,0.5851942899250526,0.0,0.19116514646223484,0.19116514646223484,0.0,0.5663326699919294,0.5663326699919294,0.0,0.6308333333333334,0.6308333333333334,0.0,0.6375850465453294,0.6375850465453294,0.0
xgboost,5,f121f1e0,focus,target_focus,True,True,xgboost__fold_05__focus__f121f1e0__weighted_aug__f19589230203,f19589230203a0eef4191351745c96f8ee7cf13084e4c1f678ef1ef044ff8254,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.1856423635035753,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.7214234363767074,0.784938892882818,0.06351545650611068,0.8740928305153278,0.88456065013764,0.010467819622312136,0.27135889248368084,0.1781265773207765,0.09323231516290434,0.848618443629253,0.5772919468030953,0.2713264968261577,0.6556434219985622,0.711430625449317,0.05578720345075483,0.6507050862257149,0.7079059073222498,0.057200821096534904
lightgbm,5,f121f1e0,focus,target_focus,True,True,lightgbm__fold_05__focus__f121f1e0__weighted_aug__bef25318cbed,bef25318cbed085a8cbc3d02f2a57df87f242def3e54be008da32d80b69b5c55,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.2774686030888664,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,0.7220345075485263,0.760999281092739,0.03896477354421268,0.8654091232440628,0.8883840335729782,0.02297491032891541,0.21609005097677875,0.18427553760327084,0.03181451337350791,0.6145890424928173,0.5388322104960561,0.0757568319967612,0.6300503235082674,0.6586628324946082,0.028612508986340823,0.6393301243481749,0.655978068623983,0.01664794427580807
xgboost,5,0001508a,interest,target_interest,True,True,xgboost__fold_05__interest__0001508a__weighted_aug__8f8de49cea7d,8f8de49cea7d85ac49810a57145acbe543305348d2695f21e6066fe321d1e76c,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.7080723643302917,21,44,65,3147d2d7f3d401978bf693033a3839371d7a9026364d769dda1da1b696935e02,0.8755411255411256,0.920995670995671,0.045454545454545414,0.9228787351093595,0.9541889408059802,0.031310205696620685,0.1392843664360857,0.14067084468858054,-0.001386478252494855,0.5667756606891756,0.5433217345287731,0.02345392616040254,0.7981601731601732,0.6666666666666666,-0.13149350649350655,0.8240601503759399,0.6813725490196079,-0.14268760135633207
lightgbm,5,0001508a,interest,target_interest,True,True,lightgbm__fold_05__interest__0001508a__weighted_aug__c9a5c3cd3a34,c9a5c3cd3a344e94ec717769251db6498da8c0049e5dc4252646330ec84eb869,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.6781410011519993,21,44,65,3147d2d7f3d401978bf693033a3839371d7a9026364d769dda1da1b696935e02,0.9329004329004329,0.933982683982684,0.0010822510822511289,0.9673344371239352,0.9680712218177563,0.000736784693821102,0.12470131523954123,0.14178177346508722,-0.01708045822554599,0.383076740162845,0.4316167890246894,-0.04854004886184443,0.8582251082251082,0.6904761904761905,-0.16774891774891776,0.8717948717948718,0.7115056333219529,-0.16028923847291887
xgboost,5,0110f12e,interest,target_interest,True,True,xgboost__fold_05__interest__0110f12e__weighted_aug__846b4086fa58,846b4086fa584aafb051f370087a95016fd3fc09d9972f1326e2b879a1c15cff,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5598454512655735,87,205,292,6503ba40faff8d93881a19984721146ac4c77a4f907d9ab7c4f93d09a8ee7e18,0.8983459489767311,0.9165124754695823,0.01816652649285111,0.9588982468858964,0.9672019999263677,0.008303753040471262,0.13544389284709613,0.1325241444924562,0.0029197483546399283,0.48398430261519937,0.505445514996148,-0.021461212380948613,0.8226801233529577,0.8555929352396971,0.032912811886739446,0.8026582563640459,0.8225566631757237,0.01989840681167787
lightgbm,5,0110f12e,interest,target_interest,True,True,lightgbm__fold_05__interest__0110f12e__weighted_aug__6c038afdbdbd,6c038afdbdbd77fe1233a344b9c017dfd757102be50791e7f690e52f65407ab6,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5592253008925766,87,205,292,6503ba40faff8d93881a19984721146ac4c77a4f907d9ab7c4f93d09a8ee7e18,0.9176899355200447,0.9165685449957948,-0.0011213905242499767,0.9681922680477965,0.968315314335279,0.0001230462874824978,0.11621884543959263,0.11800411937705116,-0.0017852739374585314,0.3620673938553714,0.38923958672931985,-0.027172192873948453,0.8251191477432016,0.8432296047098402,0.0181104569666386,0.8060161564625851,0.81661171298477,0.010595556522184912
xgboost,5,0182e16c,interest,target_interest,True,True,xgboost__fold_05__interest__0182e16c__weighted_aug__ec6c7fc00043,ec6c7fc000436818335418f4df01481192871c5d1c5ed259d8d779bd9d50c2c1,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.0242521190375555,85,143,228,6f5d296ebce203e0e588f11be6fb911720322e60cfe4742fdab55727222aae34,0.9462772521596051,0.9701357466063348,0.023858494446729717,0.9710949374461808,0.9823372558568733,0.011242318410692453,0.2396347158563957,0.10838027511948707,0.13125444073690862,0.9942261245135149,0.3653001251675961,0.6289259993459189,0.8853969559851913,0.8715754833401892,-0.013821472645002109,0.8724424552429668,0.8478806907378336,-0.024561764505133254
lightgbm,5,0182e16c,interest,target_interest,True,True,lightgbm__fold_05__interest__0182e16c__weighted_aug__b3f7b1bfa41a,b3f7b1bfa41a7898915df8819b76df793a4533aa3883be68656f27efd3f9e370,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.1070259652542569,85,143,228,6f5d296ebce203e0e588f11be6fb911720322e60cfe4742fdab55727222aae34,0.9331962155491568,0.98124228712464,0.04804607157548324,0.9546901838404045,0.9871692392660427,0.032479055425638226,0.23678726578310996,0.07164846834520452,0.16513879743790544,0.7078724673419188,0.23455652277998698,0.4733159445619318,0.8653640477169888,0.9148087206910736,0.049444672974084725,0.8574511425286893,0.8960822781047499,0.03863113557606068
xgboost,5,2182c1cd,interest,target_interest,True,True,xgboost__fold_05__interest__2182c1cd__weighted_aug__4563b34d4acc,4563b34d4acc0b244c5f6efebb44957ce410347f4c922b97513fd4af3a3e5c24,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.715092733502388,111,52,163,3b85025b9c5b868f98b053ea1813dd97dc66a45468a97e3106842ae9396b407f,0.9031531531531531,0.9189189189189189,0.015765765765765716,0.801258285170704,0.8662052628186608,0.06494697764795687,0.2882249201988448,0.22144925302361015,0.06677566717523467,1.1107167774549922,0.8131529972746329,0.29756378018035934,0.7492203742203742,0.7549376299376299,0.005717255717255676,0.6890262515262515,0.6847912637925151,-0.004234987733736428
lightgbm,5,2182c1cd,interest,target_interest,True,True,lightgbm__fold_05__interest__2182c1cd__weighted_aug__6e7577401c8b,6e7577401c8b68f36bf06180b1a7ff2157aae59188c555d9690022a9f81b4ca6,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.720827899121371,111,52,163,3b85025b9c5b868f98b053ea1813dd97dc66a45468a97e3106842ae9396b407f,0.9196119196119196,0.9145876645876647,-0.005024255024254853,0.8535257698735281,0.8671210596942286,0.013595289820700462,0.23521064430567803,0.19147854118595395,0.043732103119724086,0.7178401552128965,0.5898609518916652,0.12797920332123125,0.8026680526680526,0.7768537768537769,-0.025814275814275756,0.7626805178451974,0.718803910293272,-0.04387660755192546
xgboost,5,71e10186,interest,target_interest,True,True,xgboost__fold_05__interest__71e10186__weighted_aug__d7977a16b456,d7977a16b4564b2d828ceec74fa389e17d17391444c9da1f8cde980ea6dd5176,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4887094622245058,182,270,452,15a29d244a55d88a70e12a90e70e064d4f54db08a65fd89cb943f7e363365eac,0.9516483516483517,0.9659544159544158,0.01430606430606407,0.9746880351993013,0.9816748577349741,0.006986822535672843,0.08688643701388006,0.08007914468597757,0.006807292327902489,0.37432468726203516,0.31533192576853974,0.058992761493495416,0.9112332112332112,0.9121896621896621,0.000956450956450916,0.8969693365840121,0.8990545671108464,0.002085230526834292
lightgbm,5,71e10186,interest,target_interest,True,True,lightgbm__fold_05__interest__71e10186__weighted_aug__34f9d790a3c9,34f9d790a3c90cb52b3d9226d01cbe8ca2703e46947fc77fce8a8238ea8fb897,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.4485553431786322,182,270,452,15a29d244a55d88a70e12a90e70e064d4f54db08a65fd89cb943f7e363365eac,0.9449328449328449,0.9527065527065528,0.007773707773707894,0.9697668240574441,0.9738508713184855,0.00408404726104139,0.10026175995632096,0.09016814139229079,0.010093618564030168,0.34004501185041636,0.30574944340294996,0.034295568447466396,0.9020350020350021,0.9056776556776557,0.0036426536426535927,0.8880101484608829,0.8904079764467205,0.0023978279858376528
xgboost,5,8191f1d9,interest,target_interest,True,True,xgboost__fold_05__interest__8191f1d9__weighted_aug__4f12ffbbca80,4f12ffbbca80e3346b8d875b2cf968d4b8af862b3b16762b77adabbf2d125845,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.5,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.6112141826427541,0.6279117707689136,0.016697588126159513,0.02430802644049899,0.02802689672841739,0.0037188702879184,0.8557329806655566,0.7036418798158353,0.15209110084972133,5.412372225266322,3.2772093813989365,2.135162843867385,0.538961038961039,0.5899814471243042,0.05102040816326525,0.08976488478184583,0.1720809406617446,0.08231605587989876
lightgbm,5,8191f1d9,interest,target_interest,True,True,lightgbm__fold_05__interest__8191f1d9__weighted_aug__8e7ece74fd97,8e7ece74fd974c4f5d82e0fe0546be2044c86c340dc24a484f2598400bf7d82a,personalized_model_predict_proba_high,fixed_probability_threshold_0.5,0.5,0.987388889742176,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.7316017316017316,0.6367759224902082,-0.09482580911152338,0.07280806310972512,0.034066849252654054,-0.03874121385707107,0.7742890878975928,0.6166238843030593,0.1576652035945335,3.0602619345612303,2.0078080001957326,1.0524539343654977,0.6034838177695321,0.5825602968460111,-0.02092352092352101,0.45873528647283796,0.16095051445369918,-0.2977847720191388
