status,result_status,protocol_hash,specification_hash,run_id,execution_source,model,outer_fold,pm,lag_seconds,context_windows,threshold_hash,q_low,q_high,n_train,n_test,n_test_participants,training_time_seconds,validation_strategy,inner_group_overlap,outer_test_group_overlap,n_epochs_trained,best_epoch,participant_macro_balanced_accuracy,participant_valid_balanced_accuracy,participant_macro_f1,participant_valid_f1,participant_macro_roc_auc,participant_valid_roc_auc,participant_macro_pr_auc,participant_valid_pr_auc,participant_macro_low_recall,participant_valid_low_recall,participant_macro_high_recall,participant_valid_high_recall,participant_macro_precision,participant_valid_precision,participant_macro_accuracy,participant_valid_accuracy,earliest_context_offset_seconds,input_family,target_id,reference_run_id
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,5b8f0da829027e575fcb29bbf1d3617b9d724b9d5c19802c14af31f978b2ac75,xgboost__fold_02__stress__5b8f0da82902,new_training,xgboost,2,stress,-10,1,f31c8981acf165f01f66cc01c4f2b2d6927c370f1a035493f12dece19b93ba49,0.396448,0.461981,15688,3241,10,5.02281789999688,estimator_native_no_validation,0,0,0,,0.7617177949072609,10,0.7377758321475228,10,0.9235263246403161,9,0.9293521527995954,9,0.7689312530938398,9,0.803619684252288,10,0.7810133811509756,10,0.7693457071349112,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,a2ae022d1cf68d19cc27d1f3e28384541755cab3d0d4a0153f3e5917ffec35de,xgboost__fold_03__attention__a2ae022d1cf6,new_training,xgboost,3,attention,-10,1,d9fe93c98329da3f22770036d5d5bcc1723fbbfb61707901d1eaef4a7001f95d,0.407012,0.50364,15265,3909,11,5.927124700014247,estimator_native_no_validation,0,0,0,,0.7096735176024107,11,0.6846753625299616,11,0.8544879121690834,11,0.8761885125790451,11,0.630195164295015,11,0.7891518709098065,11,0.7560548447671632,11,0.7288199051011929,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,da9782e8777e7cd1be2aec08387f6ac39093523d448c2b9455a6a0e91d7acc23,xgboost__fold_03__engagement__da9782e8777e,new_training,xgboost,3,engagement,-10,1,a74a573473ef95d46567294f0aa220d0bd8b428d9a9120f4a96756b0c84d9f51,0.5875743333333333,0.689116,15768,4025,11,5.359423300018534,estimator_native_no_validation,0,0,0,,0.7414792630292782,11,0.7325403412453405,11,0.865556628914516,11,0.7961184260253705,11,0.7153599717857515,11,0.7675985542728053,11,0.7947988585533369,11,0.7774406534717978,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,12961ef7ad14b3b8040e6e97f8475316a55b33c55630359b596d01172418877d,xgboost__fold_03__excitement__12961ef7ad14,new_training,xgboost,3,excitement,-10,1,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,0.19379133333333332,0.35695933333333324,15900,3799,11,4.52905969999847,estimator_native_no_validation,0,0,0,,0.8100109763686923,11,0.794785945917134,11,0.9320334213852206,11,0.9434341348306465,11,0.8588519052378676,11,0.7611700474995171,11,0.8357519554640376,11,0.8133711258928824,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,67495095f1fe1839bfe794672427ecaa2156d33a488d05863f664d819a8562c3,xgboost__fold_03__focus__67495095f1fe,new_training,xgboost,3,focus,-10,1,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,0.3654773333333333,0.46152833333333326,15827,3942,11,5.24001369997859,estimator_native_no_validation,0,0,0,,0.6868880511253614,11,0.668261044434362,11,0.8290308763807611,11,0.8369479773135048,11,0.6770383175980644,11,0.6967377846526583,11,0.7344953319709717,11,0.7414768355936263,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,e823a4361b19443240a2f8f19776f4e687f7d55b0f7d1ecfcedc68227cf15972,xgboost__fold_03__interest__e823a4361b19,new_training,xgboost,3,interest,-10,1,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,0.480798,0.5285816666666666,15772,4275,11,5.03459510000539,estimator_native_no_validation,0,0,0,,0.7456503357219081,11,0.71014883381389,11,0.8639068580531131,11,0.8609961312343812,11,0.7200920664671998,11,0.7712086049766164,11,0.7584300888467158,11,0.7441657624951236,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,7b9d5699d6fbbd60428ce9fcf7a8adeb85d461b9ceef1a43a9d5562361bf3996,xgboost__fold_03__relaxation__7b9d5699d6fb,new_training,xgboost,3,relaxation,-10,1,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,0.25428966666666664,0.395869,15984,3823,11,5.243744999985211,estimator_native_no_validation,0,0,0,,0.7836662079556173,11,0.7635304341990063,11,0.9247693837835942,11,0.936131756777204,11,0.8137906666997817,11,0.7535417492114527,11,0.8276108898763218,11,0.7952497998705961,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,5e424e0b05acb3d6720ad201cdad245f582369e45a02ad367ed965473762a334,xgboost__fold_03__stress__5e424e0b05ac,new_training,xgboost,3,stress,-10,1,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,0.405259,0.460463,15759,4624,11,4.958036199997878,estimator_native_no_validation,0,0,0,,0.7404037804206244,11,0.680049457226459,11,0.8595526821298608,11,0.822133981899428,11,0.7623651907964543,11,0.7184423700447943,11,0.7379425272770118,11,0.6977198864735855,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,908fc8605043dc00252b675ab36a903e05a504dbd5314d9123627f47c190ae44,xgboost__fold_04__attention__908fc8605043,new_training,xgboost,4,attention,-10,1,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,0.410495,0.5079906666666667,15424,3721,10,5.308960799971828,estimator_native_no_validation,0,0,0,,0.6800511937456123,10,0.6493107756572561,10,0.8559565822300534,10,0.8203332145864867,10,0.848556509139722,10,0.5115458783515023,10,0.7405948089364001,10,0.682834065219037,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,79f9235ad1e57c562913445e9b17eb538ecde7bb7970042710fe2180f4822d26,xgboost__fold_04__engagement__79f9235ad1e5,new_training,xgboost,4,engagement,-10,1,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,0.5819393333333334,0.6880023333333333,15902,3534,10,5.26812580000842,estimator_native_no_validation,0,0,0,,0.7196500092838687,10,0.6696210026648229,10,0.8748591392496212,10,0.8109890440617427,10,0.637696053046678,10,0.8016039655210593,10,0.7578063252819129,10,0.7289363721414386,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,14eb75d5fa24e0a1d26a282622b81f0f4548a589a641be7966b213808b18f4b3,xgboost__fold_04__excitement__14eb75d5fa24,new_training,xgboost,4,excitement,-10,1,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,0.198937,0.36487366666666665,16040,3810,10,4.801494699990144,estimator_native_no_validation,0,0,0,,0.8411340505175329,10,0.8505789331052312,10,0.9432384104069754,10,0.9401958590174171,10,0.8607465459981066,10,0.8215215550369587,10,0.8862768398047984,10,0.8867953901708064,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,78788234dd8fdc122fbc47c8fa176263bda16b95b906889e1b8e10024d7e8021,xgboost__fold_04__focus__78788234dd8f,new_training,xgboost,4,focus,-10,1,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,0.365106,0.46338333333333337,15990,3603,10,5.1107807000225876,estimator_native_no_validation,0,0,0,,0.707039077917611,10,0.7004204615203551,10,0.8124999651152105,10,0.7835192053195958,10,0.7299626472336318,10,0.6841155086015904,10,0.7133563068810098,10,0.7717328751568914,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,b4c318f5ac8116c64b0d702b7ccfa2875d79f86d4bec2a144c4179466cefb5a5,xgboost__fold_04__interest__b4c318f5ac81,new_training,xgboost,4,interest,-10,1,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,0.4793536666666667,0.5286693333333333,15959,3818,10,5.12641449997318,estimator_native_no_validation,0,0,0,,0.7386384712584876,10,0.702293117988003,10,0.8516238843516856,10,0.8533182637765933,10,0.6969325865894083,10,0.7803443559275669,10,0.7478385240220503,10,0.7380903963004175,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,e48eddab7bedfee747fac0f23f8dcf3b5b4f3d8cb704e70bf54f0ebffd5df6bb,xgboost__fold_04__relaxation__e48eddab7bed,new_training,xgboost,4,relaxation,-10,1,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,0.259306,0.403906,16165,3682,10,5.103091099997982,estimator_native_no_validation,0,0,0,,0.8146534264919845,10,0.8167820759698298,10,0.9377537055445296,10,0.916028212504018,10,0.8711866871814344,10,0.7581201658025347,10,0.8520891764896609,10,0.8379211186512252,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,4beafd8b561a0bf14a51161f244efbb90e1ff377acf7173a6c01178ce063b6ee,xgboost__fold_04__stress__4beafd8b561a,new_training,xgboost,4,stress,-10,1,27d0b6e27ea4a69159776babe88351288b3e08a8b6a0e0a437af967ad54f9cf0,0.39695366666666665,0.46365033333333333,15944,2832,10,5.005537400022149,estimator_native_no_validation,0,0,0,,0.7832504122897961,10,0.7210111319394819,10,0.9001054103746174,10,0.9251888481929654,10,0.745138187628757,10,0.8213626369508354,10,0.758138998500818,10,0.755271152483252,10,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,0f9ce2d0c25105f9d7d26d01e88d70e20bfe22d66f91dd01f1eb1b8036b35fed,xgboost__fold_05__attention__0f9ce2d0c251,new_training,xgboost,5,attention,-10,1,2f86d0e8c455b4f21168d0123e21d085836ed48610878f7e823e2e4fab91a878,0.408289,0.5064886666666667,15382,3675,11,5.139354800019646,estimator_native_no_validation,0,0,0,,0.7908786767915159,11,0.7207931599341812,11,0.8619396755051074,10,0.7830900395411351,10,0.758769091510006,10,0.8010581794830259,11,0.7338950313801516,11,0.8008562895355571,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,cc95c8e1e038e1c300cb6de98b166e5ce9117762dc2fe81b538d35449526bd72,xgboost__fold_05__engagement__cc95c8e1e038,new_training,xgboost,5,engagement,-10,1,fd819c1414dbc4a71c004ee2f223fde45d23c5e1a929dfb308519bdd81be5cc8,0.5812246666666667,0.6832976666666667,15793,4056,11,5.394683099992108,estimator_native_no_validation,0,0,0,,0.7045799961455805,11,0.6480007564062181,11,0.8550738099834606,11,0.7837841099346394,11,0.7802287859198613,11,0.6289312063712997,11,0.7360769649813119,11,0.6967857726769769,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,ac62f37f12a24ce09c11d061c537164ee0e311893f71bfb05bb19e73807cb70f,xgboost__fold_05__excitement__ac62f37f12a2,new_training,xgboost,5,excitement,-10,1,e83502bfb241187a15bbe01f2a2df8a2dcfd119976c2c47635b1515b95a004a5,0.196205,0.361125,15980,3746,11,4.918390000006184,estimator_native_no_validation,0,0,0,,0.8386957415165718,11,0.8279317517850334,11,0.9512301895403792,11,0.9507740551628515,11,0.8230866167521623,11,0.8543048662809813,11,0.8567547190314543,11,0.8503295169281139,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,666d779da44ff9da861cabde3a2ccf6ea53b1c814992e6425d072ca3e37aa083,xgboost__fold_05__focus__666d779da44f,new_training,xgboost,5,focus,-10,1,d1251c35ecfb7ccdf7b0d7e26663f103bb7b943f31fc83ad844ddbed424760ce,0.367191,0.4675926666666666,15923,3573,11,5.429335299995728,estimator_native_no_validation,0,0,0,,0.6852796416665137,11,0.6418694148203695,11,0.8043714318349235,11,0.7515873072836704,11,0.601804930222169,11,0.7687543531108584,11,0.7156541204514529,11,0.671895994680317,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,dcca45f36322ef6b37ac0be0cb38d18130ad495d9bc01be4dc9e8437e846c852,xgboost__fold_05__interest__dcca45f36322,new_training,xgboost,5,interest,-10,1,df1d4a9a8a978ee0e3bcd8ba820067c8fc420fd3f5f02f8d6b88fa7e63bbaac1,0.47852433333333333,0.529754,15858,3595,11,5.172835499979556,estimator_native_no_validation,0,0,0,,0.6948527743015132,11,0.6112692529199527,11,0.8828049591459306,10,0.8557729335918551,10,0.7475490571004537,10,0.7010245876026139,11,0.7178513954825517,11,0.6470331276080583,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,f001e907b734e15053607d8232506582a4e9b2423d36ae13a03f61c2f34290bc,xgboost__fold_05__relaxation__f001e907b734,new_training,xgboost,5,relaxation,-10,1,a638d2bb20962ed825b35f176b1a4005a8304bfc01370b1636d6ce403b817a6a,0.256914,0.3938446666666667,16049,4059,11,5.088702599983662,estimator_native_no_validation,0,0,0,,0.7547673967316277,11,0.7511438366882704,11,0.9101755969944687,11,0.9057516558347402,11,0.7177265891266267,11,0.7918082043366289,11,0.8457727785865076,11,0.8194057315393688,11,,,,
complete,matched_confirmatory,e09f28dab2b37321dd665cc55653cfc08a5a29afc38927ee26bc2d2c6cc988e7,00b3d0b8294ccb8b296899ec576ee467934de23940810462e51b1cff1e38904d,xgboost__fold_05__stress__00b3d0b8294c,new_training,xgboost,5,stress,-10,1,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,0.4021516666666667,0.4598493333333333,15836,4168,11,4.984551999979885,estimator_native_no_validation,0,0,0,,0.7273392720007518,11,0.6895973447986571,11,0.8613148707733909,11,0.8640353163979849,11,0.6261665278588372,11,0.8285120161426661,11,0.7801491015013738,11,0.7628921940529924,11,,,,
